Scheme_Code,Scheme_Name,AMC,Scheme_Type,Scheme_Category,Scheme_NAV_Name,Scheme_Min_Amt,NAV,Launch_Date,Launch_Year
153140,Bank of India Consumption Fund,Bank of India Investment Managers Private Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Bank of India Consumption Fund - Regular - Growth,5000,10.26,11/29/2024,2024
153141,Bank of India Consumption Fund,Bank of India Investment Managers Private Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Bank of India Consumption Fund - Regular - IDCW,5000,10.26,11/29/2024,2024
153142,Bank of India Consumption Fund,Bank of India Investment Managers Private Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Bank of India Consumption Fund - Direct - IDCW,5000,10.43,11/29/2024,2024
153143,Kotak Nifty 100 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 100 Equal Weight index Fund - Direct Plan - IDCW Option,5000,10.789,12/2/2024,2024
153144,Kotak Nifty 100 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - IDCW Option,5000,10.711,12/2/2024,2024
153145,Kotak Nifty 100 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - Growth,5000,10.711,12/2/2024,2024
153146,Kotak Nifty 100 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 100 Equal Weight Index Fund - Direct Plan - Growth,5000,10.789,12/2/2024,2024
153147,Kotak Nifty 50 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW Option,5000,10.937,12/2/2024,2024
153148,Kotak Nifty 50 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - Growth,5000,10.856,12/2/2024,2024
153149,Kotak Nifty 50 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW Option,5000,10.856,12/2/2024,2024
153150,Kotak Nifty 50 Equal Weight Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,5000,10.936,12/2/2024,2024
153151,SBI Quant Fund,SBI Funds Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,SBI Quant Fund- Direct Plan- Income Distribution cum Capital Withdrawal Option (IDCW),5000,9.7037,12/4/2024,2024
153152,SBI Quant Fund,SBI Funds Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,SBI Quant Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),5000,9.5445,12/4/2024,2024
153153,SBI Quant Fund,SBI Funds Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,SBI Quant Fund- Regular Plan- Growth,5000,9.5445,12/4/2024,2024
153154,SBI Quant Fund,SBI Funds Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,SBI Quant Fund- Direct Plan- Growth,5000,9.7039,12/4/2024,2024
153155,Bajaj Finserv Healthcare Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH,500,10.376,12/6/2024,2024
153156,Bajaj Finserv Healthcare Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW,500,10.631,12/6/2024,2024
153157,Bajaj Finserv Healthcare Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH,500,10.631,12/6/2024,2024
153158,Bajaj Finserv Healthcare Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW,500,10.376,12/6/2024,2024
153159,ICICI Prudential Nifty 500 Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty 500 Index Fund - Direct Plan - IDCW,5000,10.1254,12/10/2024,2024
153160,ICICI Prudential Nifty 500 Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty 500 Index Fund - IDCW,5000,10.0412,12/10/2024,2024
153161,ICICI Prudential Nifty 500 Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty 500 Index Fund - Direct Plan - Growth,5000,10.1256,12/10/2024,2024
153162,ICICI Prudential Nifty 500 Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential Nifty 500 Index Fund - Growth,5000,10.0411,12/10/2024,2024
153163,Tata Fixed Maturity Plan Series 61 Scheme D (91 Days),Tata Asset Management Limited,Close Ended,Income,Tata Fixed Maturity Plan Series 61 Scheme D Direct Plan Growth,5000,10.1778,12/2/2024,2024
153164,Tata Fixed Maturity Plan Series 61 Scheme D (91 Days),Tata Asset Management Limited,Close Ended,Income,Tata Fixed Maturity Plan Series 61 Scheme D Direct Plan IDCW Payout,5000,10.1778,12/2/2024,2024
153165,Tata Fixed Maturity Plan Series 61 Scheme D (91 Days),Tata Asset Management Limited,Close Ended,Income,Tata Fixed Maturity Plan Series 61 Scheme D Regular Plan IDCW Payout,5000,10.1753,12/2/2024,2024
153166,Tata Fixed Maturity Plan Series 61 Scheme D (91 Days),Tata Asset Management Limited,Close Ended,Income,Tata Fixed Maturity Plan Series 61 Scheme D Regular Plan Growth,5000,10.1753,12/2/2024,2024
153169,Baroda BNP Paribas Children's Fund,Baroda BNP Paribas Asset Management India Private Limited,Open Ended,Solution Oriented Scheme - Children s Fund,Baroda BNP Paribas Children's Fund - Regular Plan - IDCW Option,5000,10.6965,12/6/2024,2024
153170,Baroda BNP Paribas Children's Fund,Baroda BNP Paribas Asset Management India Private Limited,Open Ended,Solution Oriented Scheme - Children s Fund,Baroda BNP Paribas Children's Fund - Regular Plan - Growth Option,5000,10.6965,12/6/2024,2024
153171,Baroda BNP Paribas Children's Fund,Baroda BNP Paribas Asset Management India Private Limited,Open Ended,Solution Oriented Scheme - Children s Fund,Baroda BNP Paribas Children's Fund - Direct Plan - Growth Option,5000,10.9914,12/6/2024,2024
153172,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund,Axis Asset Management Co. Ltd.,Open Ended,Other Scheme - Index Funds,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund - Direct Plan - Growth option,5000,11.0936,12/6/2024,2024
153173,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund,Axis Asset Management Co. Ltd.,Open Ended,Other Scheme - Index Funds,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund - Direct Plan - IDCW option,5000,11.1039,12/6/2024,2024
153174,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund,Axis Asset Management Co. Ltd.,Open Ended,Other Scheme - Index Funds,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund - Regular Plan - Growth option,5000,11.0726,12/6/2024,2024
153175,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund,Axis Asset Management Co. Ltd.,Open Ended,Other Scheme - Index Funds,Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund - Regular Plan - IDCW option,5000,11.0726,12/6/2024,2024
153176,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund,Aditya Birla Sun Life AMC Limited,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund-Direct IDCW Payout,1000,11.063,12/9/2024,2024
153177,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund,Aditya Birla Sun Life AMC Limited,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months Debt Index Fund-Regular Growth,1000,11.0278,12/9/2024,2024
153178,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund,Aditya Birla Sun Life AMC Limited,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 Months  Debt Index Fund-Regular IDCW Payout,1000,11.0279,12/9/2024,2024
153179,Aditya Birla Sun Life Crisil-IBX Financial Services 3 to 6 months Debt Index Fund,Aditya Birla Sun Life AMC Limited,Open Ended,Other Scheme - Index Funds,Aditya Birla Sun Life Crisil-IBX financial Services 3 to 6 months Debt Index Fund-Direct Growth,1000,11.0629,12/9/2024,2024
153180,Edelweiss BSE Capital Markets & Insurance ETF,Edelweiss Asset Management Limited,Open Ended,Other Scheme - Other  ETFs,Edelweiss BSE Capital Markets & Insurance  ETF - Growth,5000,23.5312,12/10/2024,2024
153181,ICICI Prudential Rural Opportunities Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Rural Opportunities Fund - Growth,5000,10.5,1/9/2025,2025
153182,ICICI Prudential Rural Opportunities Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Rural Opportunities Fund - Direct Plan - IDCW,5000,10.66,1/9/2025,2025
153183,ICICI Prudential Rural Opportunities Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Rural Opportunities Fund - IDCW,5000,10.5,1/9/2025,2025
153184,ICICI Prudential Rural Opportunities Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,ICICI Prudential Rural Opportunities Fund - Direct Plan - Growth,5000,10.67,1/9/2025,2025
153185,Motilal Oswal Arbitrage Fund,Motilal Oswal Asset Management Company Limited,Open Ended,Hybrid Scheme - Arbitrage Fund,Motilal Oswal Arbitrage Fund-Direct Plan-IDCW,5000,10.8991,12/16/2024,2024
153186,Motilal Oswal Arbitrage Fund,Motilal Oswal Asset Management Company Limited,Open Ended,Hybrid Scheme - Arbitrage Fund,Motilal Oswal Arbitrage Fund-Regular Plan-IDCW,5000,10.7531,12/16/2024,2024
153187,Motilal Oswal Arbitrage Fund,Motilal Oswal Asset Management Company Limited,Open Ended,Hybrid Scheme - Arbitrage Fund,Motilal Oswal Arbitrage Fund-Direct Plan-Growth,5000,11.0608,12/16/2024,2024
153188,Motilal Oswal Arbitrage Fund,Motilal Oswal Asset Management Company Limited,Open Ended,Hybrid Scheme - Arbitrage Fund,Motilal Oswal Arbitrage Fund-Regular Plan-Growth,5000,10.9145,12/16/2024,2024
153189,WhiteOak Capital Quality Equity Fund,WhiteOak Capital Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,WhiteOak Capital Quality Equity Fund Direct Plan Growth,5000,9.916,1/8/2025,2025
153190,WhiteOak Capital Quality Equity Fund,WhiteOak Capital Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,WhiteOak Capital Quality Equity Fund Regular Plan Growth,5000,9.69,1/8/2025,2025
153191,Mirae Asset Nifty India New Age Consumption ETF,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Other Scheme - Other  ETFs,Mirae Asset Nifty India New Age Consumption ETF,5000,10.9154,12/12/2024,2024
153192,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Other Scheme - FoF Domestic,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Direct Plan - Growth,5000,8.99,12/12/2024,2024
153193,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Other Scheme - FoF Domestic,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Direct Plan - IDCW,5000,8.989,12/12/2024,2024
153194,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Other Scheme - FoF Domestic,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Regular Plan - Growth,5000,8.941,12/12/2024,2024
153195,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Other Scheme - FoF Domestic,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund - Regular Plan - IDCW,5000,8.941,12/12/2024,2024
153196,Mirae Asset Small Cap Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Equity Scheme - Small Cap Fund,Mirae Asset Small Cap Fund - Direct Plan - Growth,5000,11.668,1/10/2025,2025
153197,Mirae Asset Small Cap Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Equity Scheme - Small Cap Fund,Mirae Asset Small Cap Fund - Direct Plan - IDCW,5000,11.668,1/10/2025,2025
153198,Mirae Asset Small Cap Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Equity Scheme - Small Cap Fund,Mirae Asset Small Cap Fund - Regular Plan - Growth,5000,11.421,1/10/2025,2025
153199,Mirae Asset Small Cap Fund,Mirae Asset Investment Managers (India) Pvt. Ltd,Open Ended,Equity Scheme - Small Cap Fund,Mirae Asset Small Cap Fund - Regular Plan - IDCW,5000,11.424,1/10/2025,2025
153200,Bajaj Finserv ELSS Tax Saver Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - ELSS,BAJAJ FINSERV ELSS TAX SAVER FUND - REGULAR - IDCW,500,11.069,12/24/2024,2024
153201,Bajaj Finserv ELSS Tax Saver Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - ELSS,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - GROWTH,500,11.335,12/24/2024,2024
153202,Bajaj Finserv ELSS Tax Saver Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - ELSS,BAJAJ FINSERV ELSS TAX SAVER FUND - REGULAR - GROWTH,500,11.069,12/24/2024,2024
153203,Bajaj Finserv ELSS Tax Saver Fund,Bajaj Finserv Asset Management Limited,Open Ended,Equity Scheme - ELSS,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - IDCW,500,11.335,12/24/2024,2024
153204,UTI Quant Fund,UTI Asset Mgmt. Co. Ltd.,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI Quant Fund - Direct Plan - Growth Option,5000,10.2432,1/2/2025,2025
153205,UTI Quant Fund,UTI Asset Mgmt. Co. Ltd.,Open Ended,Equity Scheme - Sectoral/ Thematic,UTI Quant Fund - Regular Plan - Growth Option,5000,10.0115,1/2/2025,2025
153206,Bajaj Finserv Gilt Fund,Bajaj Finserv Asset Management Limited,Open Ended,Debt Scheme - Gilt Fund,Bajaj Finserv Gilt Fund - Direct - Growth,5000,1048.4989,12/30/2024,2024
153207,Bajaj Finserv Gilt Fund,Bajaj Finserv Asset Management Limited,Open Ended,Debt Scheme - Gilt Fund,Bajaj Finserv Gilt Fund - Direct - IDCW,5000,1048.4989,12/30/2024,2024
153209,Bajaj Finserv Gilt Fund,Bajaj Finserv Asset Management Limited,Open Ended,Debt Scheme - Gilt Fund,Bajaj Finserv Gilt Fund - Regular - IDCW,5000,1036.8059,12/30/2024,2024
153211,Bajaj Finserv Gilt Fund,Bajaj Finserv Asset Management Limited,Open Ended,Debt Scheme - Gilt Fund,Bajaj Finserv Gilt Fund - Regular - Growth,5000,1036.8059,12/30/2024,2024
153212,Bandhan Nifty Alpha Low Volatility 30 Index Fund,Bandhan AMC Limited,Open Ended,Other Scheme - Index Funds,Bandhan Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth,5000,9.6068,1/8/2025,2025
153213,Bandhan Nifty Alpha Low Volatility 30 Index Fund,Bandhan AMC Limited,Open Ended,Other Scheme - Index Funds,Bandhan Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,5000,9.7058,1/8/2025,2025
153214,Edelweiss Consumption Fund,Edelweiss Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Edelweiss Consumption Fund - Direct - Growth,5000,10.7831,1/31/2025,2025
153215,Edelweiss Consumption Fund,Edelweiss Asset Management Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Edelweiss Consumption Fund - Regular - IDCW - Payout,5000,10.5518,1/31/2025,2025
153216,DSP BSE SENSEX Next 30 Index Fund,DSP Asset Managers Private Limited,Open Ended,Other Scheme - Index Funds,DSP BSE SENSEX Next 30 Index Fund - Regular - Growth,5000,11.943,1/10/2025,2025
153217,DSP BSE SENSEX Next 30 Index Fund,DSP Asset Managers Private Limited,Open Ended,Other Scheme - Index Funds,DSP BSE SENSEX Next 30 Index Fund - Regular - IDCW,5000,11.943,1/10/2025,2025
153218,DSP BSE SENSEX Next 30 Index Fund,DSP Asset Managers Private Limited,Open Ended,Other Scheme - Index Funds,DSP BSE SENSEX Next 30 Index Fund - Direct - IDCW,5000,12.044,1/10/2025,2025
153219,DSP BSE SENSEX Next 30 Index Fund,DSP Asset Managers Private Limited,Open Ended,Other Scheme - Index Funds,DSP BSE SENSEX Next 30 Index Fund - Direct - Growth,5000,12.044,1/10/2025,2025
153220,Kotak Nifty SmallCap 250 Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty SmallCap 250 Index Fund - Direct - IDCW,100,11.072,1/6/2025,2025
153221,Kotak Nifty SmallCap 250 Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty SmallCap 250 Index Fund- Regular - Growth,100,11,1/6/2025,2025
153222,Kotak Nifty SmallCap 250 Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty SmallCap 250 Index Fund- Regular - IDCW,100,11,1/6/2025,2025
153223,Kotak Nifty SmallCap 250 Index Fund,Kotak Mahindra Asset Management Company Limited.,Open Ended,Other Scheme - Index Funds,Kotak Nifty SmallCap 250 Index Fund- Direct - Growth,100,11.072,1/6/2025,2025
153224,Baroda BNP Paribas Energy Opportunities Fund,Baroda BNP Paribas Asset Management India Private Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option,1000,12.122,1/21/2025,2025
153225,Baroda BNP Paribas Energy Opportunities Fund,Baroda BNP Paribas Asset Management India Private Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option,1000,12.3606,1/21/2025,2025
153226,Baroda BNP Paribas Energy Opportunities Fund,Baroda BNP Paribas Asset Management India Private Limited,Open Ended,Equity Scheme - Sectoral/ Thematic,Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option,1000,12.122,1/21/2025,2025
